location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GB_UKK,2020-01-01,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.701389,4.722222,8.201389,0.290286,,6.104167,96.010679
GB_UKK,2020-01-02,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.895833,6.236111,10.854167,0.8128,,7.243056,89.449094
GB_UKK,2020-01-03,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.180556,3.479167,10.152778,6.858,,5.034722,86.331438
GB_UKK,2020-01-04,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.534722,3.618056,8.340278,0.254,,5.180556,91.135999
GB_UKK,2020-01-05,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.201389,5.986111,8.354167,1.143,,5.506944,89.074846
GB_UKK,2020-01-06,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.909722,6.243056,9.694444,0.3048,,6.013889,87.880303
GB_UKK,2020-01-07,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.9375,5.805556,12.625,3.8608,,8.958333,93.688016
GB_UKK,2020-01-08,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.659722,7.777778,11.513889,0.7112,,8.583333,93.053477
GB_UKK,2020-01-09,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.4375,5.145833,11.868056,6.2484,,6.8125,89.560851
GB_UKK,2020-01-10,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.277778,3.847222,8.784722,7.39775,,3.375,81.746644
GB_UKK,2020-01-11,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.305556,6.520833,10.375,0.0508,,7.270833,87.230117
GB_UKK,2020-01-12,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.381944,5.944444,10.680556,4.1656,,6.388889,87.401021
GB_UKK,2020-01-13,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.472222,4.791667,10.027778,1.4732,,5.826389,89.395139
GB_UKK,2020-01-14,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.208333,6.270833,12.930556,6.9088,,7.465278,88.928911
GB_UKK,2020-01-15,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.25,6.0,9.1875,12.192,10.16,4.569444,83.182085
GB_UKK,2020-01-16,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.263889,6.402778,11.881944,0.8128,,7.256944,87.357241
GB_UKK,2020-01-17,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.840278,3.166667,9.173611,7.2644,,3.847222,87.153619
GB_UKK,2020-01-18,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,2.638889,-0.666667,7.034722,2.82575,,0.770833,87.593983
GB_UKK,2020-01-19,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,1.930556,-2.020833,7.506944,0.09525,,-0.347222,84.964149
GB_UKK,2020-01-20,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,2.048611,-1.9375,7.784722,0.09525,,-0.263889,85.104693
GB_UKK,2020-01-21,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,1.541667,-1.548611,6.041667,0.03175,,0.534722,93.092788
GB_UKK,2020-01-22,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.0625,-0.340278,7.784722,0.217714,,4.597222,96.844685
GB_UKK,2020-01-23,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.583333,4.868056,6.590278,0.145143,,5.142857,95.619901
GB_UKK,2020-01-24,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.236111,4.402778,6.069444,0.127,,4.527778,95.223712
GB_UKK,2020-01-25,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.0625,4.534722,7.791667,0.0508,,5.402778,95.572648
GB_UKK,2020-01-26,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.701389,6.166667,9.486111,2.032,,6.798611,94.074903
GB_UKK,2020-01-27,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.166667,3.576389,7.652778,6.9088,,4.423611,88.700267
GB_UKK,2020-01-28,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,3.958333,2.055556,5.875,5.2324,,0.958333,81.110656
GB_UKK,2020-01-29,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.583333,3.5,9.951389,3.048,,3.541667,81.018275
GB_UKK,2020-01-30,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.1875,6.756944,11.701389,0.4572,,8.479167,95.378825
GB_UKK,2020-01-31,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.791667,7.201389,11.423611,2.1844,,9.069444,95.302029
GB_UKK,2020-02-01,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.694444,5.875,10.256944,1.6256,,5.763889,81.975659
GB_UKK,2020-02-02,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,,,,,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,10.034722,5.916667,11.576389,8.466667,,8.152778,88.278512
GB_UKK,2020-02-03,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,3,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.805556,4.861111,9.916667,0.3048,,5.534722,85.636878
GB_UKK,2020-02-04,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.576389,4.236111,8.513889,2.8448,,2.430556,74.94975
GB_UKK,2020-02-05,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.909722,1.4375,9.097222,0.0,,2.479167,84.311981
GB_UKK,2020-02-06,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.506944,0.8125,8.361111,0.0635,,2.75,88.408433
GB_UKK,2020-02-07,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.625,3.152778,10.520833,0.0508,,5.215278,90.810666
GB_UKK,2020-02-08,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.034722,5.027778,10.180556,2.4384,,4.645833,79.267105
GB_UKK,2020-02-09,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,10.618056,8.326389,12.625,1.3208,,8.4375,86.455461
GB_UKK,2020-02-10,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.194444,3.465278,8.458333,11.9888,,2.305556,76.268954
GB_UKK,2020-02-11,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.784722,2.833333,6.944444,3.556,,-0.333333,69.703681
GB_UKK,2020-02-12,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.208333,2.166667,7.763889,4.1656,,2.277778,81.565572
GB_UKK,2020-02-13,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.0625,4.6875,9.118056,11.1252,10.16,5.0,86.804035
GB_UKK,2020-02-14,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.8125,3.104167,10.6875,4.6228,,6.604167,92.1097
GB_UKK,2020-02-15,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,11.048611,9.034722,12.625,8.382,,10.269841,93.773009
GB_UKK,2020-02-16,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.125,3.701389,12.256944,23.2156,,5.868056,85.766514
GB_UKK,2020-02-17,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.4375,3.534722,9.118056,10.8204,,3.215278,79.980385
GB_UKK,2020-02-18,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.243056,3.881944,8.972222,4.7244,,3.645833,83.603321
GB_UKK,2020-02-19,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,6.909722,3.923611,9.305556,4.4196,,4.763889,86.307494
GB_UKK,2020-02-20,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.006944,3.847222,9.777778,2.6924,,4.409722,83.649485
GB_UKK,2020-02-21,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.527778,3.583333,9.868056,3.011714,,4.381944,80.584002
GB_UKK,2020-02-22,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.361111,8.034722,11.118056,1.5748,,7.027778,85.566749
GB_UKK,2020-02-23,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,9.666667,6.166667,12.277778,5.1308,,7.604167,87.059193
GB_UKK,2020-02-24,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.909722,5.868056,11.104167,5.4356,,7.680556,92.073839
GB_UKK,2020-02-25,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,3,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.6875,2.277778,6.965278,10.2108,,2.180556,83.943701
GB_UKK,2020-02-26,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,1,,4,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.423611,1.618056,7.305556,6.2484,,0.527778,75.912229
GB_UKK,2020-02-27,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,4,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.3125,1.0,7.548611,7.9756,10.16,0.916667,78.689733
GB_UKK,2020-02-28,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,4,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.673611,1.513889,11.472222,1.5748,,6.486111,92.218612
GB_UKK,2020-02-29,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,0,,4,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.951389,3.006944,10.465278,27.2288,,3.041667,81.738996
GB_UKK,2020-03-01,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,1,,5,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.111111,2.555556,7.951389,6.0452,,2.159722,81.388179
GB_UKK,2020-03-02,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,8,,13,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.645833,1.861111,7.965278,7.5184,10.16,1.548611,80.416316
GB_UKK,2020-03-03,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,10,,23,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.215278,1.9375,9.388889,0.508,,2.076389,80.302558
GB_UKK,2020-03-04,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,6,,29,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,5.347222,2.979167,7.652778,0.5588,,4.402778,93.653546
GB_UKK,2020-03-05,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,4,,33,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.534722,1.847222,6.256944,7.0612,,2.847222,88.951646
GB_UKK,2020-03-06,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,11,,44,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,4.138889,-0.5,8.090278,3.471333,,2.347222,88.155369
GB_UKK,2020-03-07,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,4,,48,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.5625,2.875,11.618056,1.778,,6.534722,87.136721
GB_UKK,2020-03-08,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,3,,51,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,8.194444,5.729167,10.243056,4.3688,,5.576389,83.675816
GB_UKK,2020-03-09,ChIJC_d1ROPGakgRpqpEQmUBQ_U,Q48026,nuts/UKK,GB,United Kingdom,UKK,South West England,GB,GBR,1,5,,56,0,,,,,,,5616381,2763556,2852825,234.8,621689,615051,675449,656305,679167,785657,672802,567574,342687,208859516200,37288,151339,50.96,-3.22,23829,82.2,7.930556,5.743056,10.618056,3.8608,,5.736111,86.082394
