location_key,date,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GB_UKJ,2020-01-01,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.802469,2.080247,6.314815,0.056444,,3.919753,94.075067
GB_UKJ,2020-01-02,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.290123,5.858025,10.055556,0.145143,,7.0,91.641776
GB_UKJ,2020-01-03,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.802469,3.185185,10.524691,1.923143,,5.018519,82.589668
GB_UKJ,2020-01-04,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.679012,2.537037,8.339506,0.254,,3.074074,83.398636
GB_UKJ,2020-01-05,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.074074,4.759259,8.358025,0.0,,4.901235,86.132155
GB_UKJ,2020-01-06,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.067901,5.802469,8.493827,0.508,,4.549383,84.063999
GB_UKJ,2020-01-07,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.975309,4.234568,12.123457,0.719667,,8.049383,93.958251
GB_UKJ,2020-01-08,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.753086,9.290123,12.104938,0.217714,,9.246914,90.513287
GB_UKJ,2020-01-09,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.574074,6.160494,12.358025,3.229429,,8.944444,89.724973
GB_UKJ,2020-01-10,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.617284,3.648148,7.493827,3.81,,2.41358,79.913401
GB_UKJ,2020-01-11,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.722222,4.401235,10.037037,0.036286,,6.160494,84.027258
GB_UKJ,2020-01-12,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.82716,4.91358,10.938272,1.415143,,6.314815,84.297026
GB_UKJ,2020-01-13,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.87037,4.530864,10.438272,0.508,,6.179012,89.097248
GB_UKJ,2020-01-14,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,9.944444,7.098765,12.734568,7.184571,10.16,8.617284,91.503394
GB_UKJ,2020-01-15,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.993827,5.635802,11.722222,15.494,20.32,5.888889,86.60644
GB_UKJ,2020-01-16,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.969136,5.518519,11.864198,3.846286,,6.796296,86.287301
GB_UKJ,2020-01-17,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.024691,2.32716,10.141975,9.434286,10.16,4.709877,85.236667
GB_UKJ,2020-01-18,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,3.006173,-0.358025,6.858025,0.903111,,0.512346,83.736907
GB_UKJ,2020-01-19,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,1.919753,-1.512346,6.685185,0.169333,,-0.333333,85.152475
GB_UKJ,2020-01-20,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,2.246914,-1.432099,7.32716,0.028222,,-0.160494,84.229161
GB_UKJ,2020-01-21,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,1.320988,-2.802469,7.135802,0.056444,,0.0,90.91567
GB_UKJ,2020-01-22,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.5,-0.518519,7.111111,0.084667,,4.080247,97.150196
GB_UKJ,2020-01-23,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.574074,5.660494,7.259259,0.254,,5.049383,90.070897
GB_UKJ,2020-01-24,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.685185,5.024691,6.277778,0.0,,4.907407,94.818623
GB_UKJ,2020-01-25,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.444444,4.283951,6.444444,0.1905,,4.432099,93.308607
GB_UKJ,2020-01-26,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.08642,5.62963,9.845679,0.399143,,7.061728,93.290233
GB_UKJ,2020-01-27,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.092593,5.061728,8.851852,4.572,,5.796296,91.497965
GB_UKJ,2020-01-28,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.148148,1.901235,7.259259,7.62,,1.160494,80.93326
GB_UKJ,2020-01-29,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.561728,2.104938,9.185185,0.0,,2.185185,78.900975
GB_UKJ,2020-01-30,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,9.734568,6.382716,12.092593,0.145143,,8.697531,93.315096
GB_UKJ,2020-01-31,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.055556,8.302469,11.475309,0.931333,,8.987654,93.191241
GB_UKJ,2020-02-01,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,9.512346,6.32716,11.691358,2.19075,,5.246914,74.792445
GB_UKJ,2020-02-02,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,,,,,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.191358,6.376543,12.919753,6.604,,7.691358,84.524751
GB_UKJ,2020-02-03,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,5,,5,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.808642,4.493827,10.938272,0.907143,,4.907407,76.559154
GB_UKJ,2020-02-04,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,5,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.425926,3.802469,8.882716,0.310444,,1.932099,73.018322
GB_UKJ,2020-02-05,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,1,,6,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.388889,0.358025,8.679012,0.0,,2.055556,84.924892
GB_UKJ,2020-02-06,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,6,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,3.104938,-1.475309,9.17284,0.028222,,1.166667,87.152307
GB_UKJ,2020-02-07,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,6,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.975309,-0.345679,9.567901,0.112889,,2.876543,86.351757
GB_UKJ,2020-02-08,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,3,,9,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.555556,6.808642,10.141975,1.93675,,5.296296,80.048736
GB_UKJ,2020-02-09,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,1,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.024691,7.222222,12.419753,0.508,,7.765432,85.941011
GB_UKJ,2020-02-10,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.407407,3.641975,9.308642,17.489714,10.16,2.111111,74.080097
GB_UKJ,2020-02-11,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.703704,2.611111,7.154321,2.850444,,-1.382716,64.832758
GB_UKJ,2020-02-12,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.858025,1.82716,8.160494,0.108857,,0.685185,74.435382
GB_UKJ,2020-02-13,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.802469,4.802469,9.030864,11.865429,10.16,4.487654,85.242868
GB_UKJ,2020-02-14,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.981481,0.802469,10.864198,3.81,,4.691358,85.394322
GB_UKJ,2020-02-15,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,11.074074,9.574074,12.135802,2.431143,,9.777778,91.769754
GB_UKJ,2020-02-16,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,9.265432,4.858025,12.518519,14.986,,7.481481,88.681311
GB_UKJ,2020-02-17,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.222222,4.32716,10.345679,18.723429,,2.623457,72.679621
GB_UKJ,2020-02-18,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.376543,3.777778,9.87037,1.016,,2.95679,78.801316
GB_UKJ,2020-02-19,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.925926,2.444444,8.907407,3.483429,,3.58642,84.979374
GB_UKJ,2020-02-20,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.154321,3.228395,9.604938,1.886857,,4.771605,84.885528
GB_UKJ,2020-02-21,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.246914,3.104938,10.166667,4.374444,,3.203704,75.562817
GB_UKJ,2020-02-22,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,10,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.432099,8.67284,13.259259,0.0,,5.993827,74.066238
GB_UKJ,2020-02-23,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,1,,11,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.41358,6.62963,14.216049,1.016,,6.555556,77.069939
GB_UKJ,2020-02-24,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,1,,12,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,9.012346,5.716049,11.222222,3.447143,,7.018519,87.411926
GB_UKJ,2020-02-25,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,12,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.37037,2.388889,8.092593,4.245429,,1.944444,78.619945
GB_UKJ,2020-02-26,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,12,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,3.969136,0.975309,7.876543,0.889,,-0.611111,72.141214
GB_UKJ,2020-02-27,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,3,,15,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,3.814815,0.833333,7.37037,4.209143,,-0.135802,75.475734
GB_UKJ,2020-02-28,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,1,,16,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.975309,-0.216049,11.117284,4.789714,,4.345679,89.343088
GB_UKJ,2020-02-29,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,16,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.987654,3.660494,10.351852,7.837714,,3.388889,77.898037
GB_UKJ,2020-03-01,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,0,,16,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.179012,3.765432,9.759259,6.38175,,0.648148,67.779158
GB_UKJ,2020-03-02,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,1,,17,0,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.271605,2.561728,9.012346,4.064,,1.592593,77.212723
GB_UKJ,2020-03-03,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,9,1,26,1,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.635802,0.691358,8.833333,0.145143,,1.074074,77.735917
GB_UKJ,2020-03-04,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,7,0,33,1,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.32716,0.030864,8.037037,0.725714,,2.87037,90.295345
GB_UKJ,2020-03-05,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,4,2,37,3,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,5.265432,4.080247,5.950617,5.987143,,4.37037,94.020624
GB_UKJ,2020-03-06,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,16,0,53,3,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,4.802469,0.635802,8.91358,11.260667,,0.512346,73.912163
GB_UKJ,2020-03-07,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,5,0,58,3,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.061728,0.469136,11.814815,0.0,,4.611111,84.479648
GB_UKJ,2020-03-08,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,9,1,67,4,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.993827,5.746914,11.950617,1.415143,,5.814815,80.568641
GB_UKJ,2020-03-09,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,23,1,90,5,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.17284,4.290123,10.395062,2.104571,,3.932099,79.90833
GB_UKJ,2020-03-10,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,34,1,124,6,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,11.919753,6.975309,14.314815,8.164286,,10.320988,90.087823
GB_UKJ,2020-03-11,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,49,1,173,7,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,10.549383,7.95679,13.771605,1.560286,,7.530864,81.758712
GB_UKJ,2020-03-12,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,86,0,259,7,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.901235,4.080247,10.012346,0.979714,,0.87037,65.521886
GB_UKJ,2020-03-13,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,55,2,314,9,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,7.820988,5.438272,11.469136,0.733778,,2.314815,68.24106
GB_UKJ,2020-03-14,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,41,3,355,12,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.944444,6.320988,11.820988,2.721429,,6.567901,85.157705
GB_UKJ,2020-03-15,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,53,8,408,20,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,8.950617,5.790123,11.246914,1.306286,,6.580247,85.160797
GB_UKJ,2020-03-16,Q48015,nuts/UKJ,GB,United Kingdom,UKJ,South East England,GB,GBR,1,78,8,486,28,,,,,,,9175033,4522339,4652694,479.6,1104338,1067564,1084725,1141509,1210580,1273146,983639,807069,502463,415462317800,45430,151304,51.316667,-0.5,19096,82.6,6.851852,1.851852,11.925926,1.354667,,2.197531,72.315583
